unlearning_classes:1
unlearning_grad:[tensor(127.5850, device='cuda:0'), tensor(119.9715, device='cuda:0'), tensor(138.0198, device='cuda:0'), tensor(138.6886, device='cuda:0'), tensor(131.9610, device='cuda:0'), tensor(129.8618, device='cuda:0'), tensor(116.5307, device='cuda:0'), tensor(125.2151, device='cuda:0'), tensor(122.4755, device='cuda:0'), tensor(121.0948, device='cuda:0')]
unlearning_grad:[tensor(116.3302, device='cuda:0'), tensor(115.7402, device='cuda:0'), tensor(121.3789, device='cuda:0'), tensor(117.5807, device='cuda:0'), tensor(117.3777, device='cuda:0'), tensor(117.0348, device='cuda:0'), tensor(115.7673, device='cuda:0'), tensor(118.3505, device='cuda:0'), tensor(109.4036, device='cuda:0'), tensor(108.1451, device='cuda:0')]
unlearning_grad:[tensor(140.1561, device='cuda:0'), tensor(131.1608, device='cuda:0'), tensor(139.8775, device='cuda:0'), tensor(142.3836, device='cuda:0'), tensor(134.9565, device='cuda:0'), tensor(130.8669, device='cuda:0'), tensor(119.8937, device='cuda:0'), tensor(131.3799, device='cuda:0'), tensor(116.1169, device='cuda:0'), tensor(125.5891, device='cuda:0')]
unlearning_grad:[tensor(121.8986, device='cuda:0'), tensor(113.5265, device='cuda:0'), tensor(135.2193, device='cuda:0'), tensor(131.5797, device='cuda:0'), tensor(134.8327, device='cuda:0'), tensor(127.6808, device='cuda:0'), tensor(120.5667, device='cuda:0'), tensor(139.9683, device='cuda:0'), tensor(129.1778, device='cuda:0'), tensor(113.2803, device='cuda:0')]
unlearning_grad:[tensor(122.9480, device='cuda:0'), tensor(122.7397, device='cuda:0'), tensor(138.1042, device='cuda:0'), tensor(136.3912, device='cuda:0'), tensor(135.6169, device='cuda:0'), tensor(133.4155, device='cuda:0'), tensor(122.7088, device='cuda:0'), tensor(129.8185, device='cuda:0'), tensor(143.3368, device='cuda:0'), tensor(120.0775, device='cuda:0')]
unlearning_grad:[tensor(119.0087, device='cuda:0'), tensor(128.5456, device='cuda:0'), tensor(132.2846, device='cuda:0'), tensor(129.1911, device='cuda:0'), tensor(126.3334, device='cuda:0'), tensor(126.1730, device='cuda:0'), tensor(113.8225, device='cuda:0'), tensor(119.1884, device='cuda:0'), tensor(108.5758, device='cuda:0'), tensor(109.9370, device='cuda:0')]
unlearning_grad:[tensor(123.1625, device='cuda:0'), tensor(116.2101, device='cuda:0'), tensor(133.8477, device='cuda:0'), tensor(131.5791, device='cuda:0'), tensor(138.6072, device='cuda:0'), tensor(129.6151, device='cuda:0'), tensor(121.3021, device='cuda:0'), tensor(127.1479, device='cuda:0'), tensor(119.2422, device='cuda:0'), tensor(118.6970, device='cuda:0')]
unlearning_grad:[tensor(122.4069, device='cuda:0'), tensor(117.0667, device='cuda:0'), tensor(133.8657, device='cuda:0'), tensor(142.2731, device='cuda:0'), tensor(129.7542, device='cuda:0'), tensor(134.3780, device='cuda:0'), tensor(117.2706, device='cuda:0'), tensor(134.6324, device='cuda:0'), tensor(116.6524, device='cuda:0'), tensor(117.6578, device='cuda:0')]
unlearning_grad:[tensor(120.7434, device='cuda:0'), tensor(109.9398, device='cuda:0'), tensor(136.7352, device='cuda:0'), tensor(130.2038, device='cuda:0'), tensor(127.8976, device='cuda:0'), tensor(133.2495, device='cuda:0'), tensor(113.2861, device='cuda:0'), tensor(120.5361, device='cuda:0'), tensor(118.2772, device='cuda:0'), tensor(117.1358, device='cuda:0')]
unlearning_grad:[tensor(127.1977, device='cuda:0'), tensor(120.8697, device='cuda:0'), tensor(148.3093, device='cuda:0'), tensor(144.5214, device='cuda:0'), tensor(128.1191, device='cuda:0'), tensor(129.7598, device='cuda:0'), tensor(115.2535, device='cuda:0'), tensor(135.8801, device='cuda:0'), tensor(124.3302, device='cuda:0'), tensor(125.8849, device='cuda:0')]
unlearning_grad:[tensor(113.9088, device='cuda:0'), tensor(97.9874, device='cuda:0'), tensor(122.8738, device='cuda:0'), tensor(121.9899, device='cuda:0'), tensor(127.8758, device='cuda:0'), tensor(119.5454, device='cuda:0'), tensor(104.0024, device='cuda:0'), tensor(111.7148, device='cuda:0'), tensor(106.5799, device='cuda:0'), tensor(130.3201, device='cuda:0')]
unlearning_grad:[tensor(125.4330, device='cuda:0'), tensor(120.8189, device='cuda:0'), tensor(132.2688, device='cuda:0'), tensor(126.1503, device='cuda:0'), tensor(127.2388, device='cuda:0'), tensor(127.1161, device='cuda:0'), tensor(117.7334, device='cuda:0'), tensor(123.3299, device='cuda:0'), tensor(114.7538, device='cuda:0'), tensor(122.5400, device='cuda:0')]
unlearning_grad:[tensor(134.0715, device='cuda:0'), tensor(112.0552, device='cuda:0'), tensor(133.1022, device='cuda:0'), tensor(133.8206, device='cuda:0'), tensor(137.6812, device='cuda:0'), tensor(134.3372, device='cuda:0'), tensor(119.6519, device='cuda:0'), tensor(123.5045, device='cuda:0'), tensor(118.4518, device='cuda:0'), tensor(119.2122, device='cuda:0')]
unlearning_grad:[tensor(127.0338, device='cuda:0'), tensor(123.4027, device='cuda:0'), tensor(136.2134, device='cuda:0'), tensor(139.4243, device='cuda:0'), tensor(130.9268, device='cuda:0'), tensor(137.1155, device='cuda:0'), tensor(119.2672, device='cuda:0'), tensor(126.6307, device='cuda:0'), tensor(121.7266, device='cuda:0'), tensor(121.8204, device='cuda:0')]
unlearning_grad:[tensor(130.1891, device='cuda:0'), tensor(127.0385, device='cuda:0'), tensor(138.5331, device='cuda:0'), tensor(139.0874, device='cuda:0'), tensor(139.2592, device='cuda:0'), tensor(138.7125, device='cuda:0'), tensor(133.8355, device='cuda:0'), tensor(128.3085, device='cuda:0'), tensor(125.5018, device='cuda:0'), tensor(124.1909, device='cuda:0')]
unlearning_grad:[tensor(112.3892, device='cuda:0'), tensor(105.6362, device='cuda:0'), tensor(120.7122, device='cuda:0'), tensor(125.6336, device='cuda:0'), tensor(116.1391, device='cuda:0'), tensor(119.7691, device='cuda:0'), tensor(123.3263, device='cuda:0'), tensor(116.0749, device='cuda:0'), tensor(104.8870, device='cuda:0'), tensor(108.8551, device='cuda:0')]
unlearning_grad:[tensor(123.8646, device='cuda:0'), tensor(117.3125, device='cuda:0'), tensor(143.7799, device='cuda:0'), tensor(135.8156, device='cuda:0'), tensor(130.7603, device='cuda:0'), tensor(130.6940, device='cuda:0'), tensor(123.3846, device='cuda:0'), tensor(125.2918, device='cuda:0'), tensor(117.6004, device='cuda:0'), tensor(119.7399, device='cuda:0')]
unlearning_grad:[tensor(118.7245, device='cuda:0'), tensor(109.1180, device='cuda:0'), tensor(123.0566, device='cuda:0'), tensor(119.5714, device='cuda:0'), tensor(129.2798, device='cuda:0'), tensor(123.3750, device='cuda:0'), tensor(105.3929, device='cuda:0'), tensor(129.0319, device='cuda:0'), tensor(110.6429, device='cuda:0'), tensor(109.9610, device='cuda:0')]
unlearning_grad:[tensor(117.8674, device='cuda:0'), tensor(108.8033, device='cuda:0'), tensor(132.8403, device='cuda:0'), tensor(127.3236, device='cuda:0'), tensor(120.7105, device='cuda:0'), tensor(123.2244, device='cuda:0'), tensor(112.1680, device='cuda:0'), tensor(117.7712, device='cuda:0'), tensor(114.1322, device='cuda:0'), tensor(116.9339, device='cuda:0')]
unlearning_grad:[tensor(121.1311, device='cuda:0'), tensor(102.1480, device='cuda:0'), tensor(129.3520, device='cuda:0'), tensor(125.6893, device='cuda:0'), tensor(122.1499, device='cuda:0'), tensor(121.3120, device='cuda:0'), tensor(110.9019, device='cuda:0'), tensor(135.2207, device='cuda:0'), tensor(111.6930, device='cuda:0'), tensor(128.5731, device='cuda:0')]
unlearning_grad:[tensor(123.3441, device='cuda:0'), tensor(113.0445, device='cuda:0'), tensor(139.1369, device='cuda:0'), tensor(132.4981, device='cuda:0'), tensor(130.0759, device='cuda:0'), tensor(128.4943, device='cuda:0'), tensor(117.5526, device='cuda:0'), tensor(125.5157, device='cuda:0'), tensor(135.4851, device='cuda:0'), tensor(116.2613, device='cuda:0')]
unlearning_grad:[tensor(110.4495, device='cuda:0'), tensor(102.3308, device='cuda:0'), tensor(120.0854, device='cuda:0'), tensor(121.0014, device='cuda:0'), tensor(127.2297, device='cuda:0'), tensor(113.8390, device='cuda:0'), tensor(105.7896, device='cuda:0'), tensor(111.7135, device='cuda:0'), tensor(110.8053, device='cuda:0'), tensor(109.2818, device='cuda:0')]
unlearning_grad:[tensor(123.3402, device='cuda:0'), tensor(115.7394, device='cuda:0'), tensor(141.4137, device='cuda:0'), tensor(128.5499, device='cuda:0'), tensor(129.1191, device='cuda:0'), tensor(140.5961, device='cuda:0'), tensor(112.8769, device='cuda:0'), tensor(120.2634, device='cuda:0'), tensor(120.2923, device='cuda:0'), tensor(119.9943, device='cuda:0')]
unlearning_grad:[tensor(127.6940, device='cuda:0'), tensor(115.6242, device='cuda:0'), tensor(140.5272, device='cuda:0'), tensor(140.2577, device='cuda:0'), tensor(131.6500, device='cuda:0'), tensor(131.1470, device='cuda:0'), tensor(116.0991, device='cuda:0'), tensor(131.1564, device='cuda:0'), tensor(146.7708, device='cuda:0'), tensor(120.5896, device='cuda:0')]
unlearning_classes:4
unlearning_grad:[tensor(122.7587, device='cuda:0'), tensor(113.5229, device='cuda:0'), tensor(132.7857, device='cuda:0'), tensor(146.4746, device='cuda:0'), tensor(130.3962, device='cuda:0'), tensor(131.4510, device='cuda:0'), tensor(113.8564, device='cuda:0'), tensor(119.6285, device='cuda:0'), tensor(135.6003, device='cuda:0'), tensor(121.9183, device='cuda:0')]
unlearning_grad:[tensor(128.2593, device='cuda:0'), tensor(117.9764, device='cuda:0'), tensor(146.0109, device='cuda:0'), tensor(131.2334, device='cuda:0'), tensor(131.2977, device='cuda:0'), tensor(128.1230, device='cuda:0'), tensor(125.6662, device='cuda:0'), tensor(129.7172, device='cuda:0'), tensor(120.0138, device='cuda:0'), tensor(123.1796, device='cuda:0')]
unlearning_grad:[tensor(119.3798, device='cuda:0'), tensor(107.5063, device='cuda:0'), tensor(128.1459, device='cuda:0'), tensor(127.6150, device='cuda:0'), tensor(129.1174, device='cuda:0'), tensor(125.2840, device='cuda:0'), tensor(127.8783, device='cuda:0'), tensor(120.1532, device='cuda:0'), tensor(111.6155, device='cuda:0'), tensor(131.6791, device='cuda:0')]
unlearning_grad:[tensor(132.9796, device='cuda:0'), tensor(112.2085, device='cuda:0'), tensor(131.0977, device='cuda:0'), tensor(130.2642, device='cuda:0'), tensor(129.0786, device='cuda:0'), tensor(130.2489, device='cuda:0'), tensor(132.6089, device='cuda:0'), tensor(123.5542, device='cuda:0'), tensor(132.2318, device='cuda:0'), tensor(128.5146, device='cuda:0')]
unlearning_grad:[tensor(124.7629, device='cuda:0'), tensor(101.8003, device='cuda:0'), tensor(121.1318, device='cuda:0'), tensor(120.1434, device='cuda:0'), tensor(118.4657, device='cuda:0'), tensor(122.1621, device='cuda:0'), tensor(109.5108, device='cuda:0'), tensor(128.0964, device='cuda:0'), tensor(105.1409, device='cuda:0'), tensor(119.7484, device='cuda:0')]
unlearning_grad:[tensor(122.3423, device='cuda:0'), tensor(108.9940, device='cuda:0'), tensor(141.1826, device='cuda:0'), tensor(127.9471, device='cuda:0'), tensor(123.6421, device='cuda:0'), tensor(124.2107, device='cuda:0'), tensor(116.7590, device='cuda:0'), tensor(123.3992, device='cuda:0'), tensor(115.8137, device='cuda:0'), tensor(129.6999, device='cuda:0')]
unlearning_grad:[tensor(123.0959, device='cuda:0'), tensor(126.6431, device='cuda:0'), tensor(134.7288, device='cuda:0'), tensor(130.7820, device='cuda:0'), tensor(140.2556, device='cuda:0'), tensor(128.7174, device='cuda:0'), tensor(114.6631, device='cuda:0'), tensor(138.9348, device='cuda:0'), tensor(117.9317, device='cuda:0'), tensor(113.6055, device='cuda:0')]
unlearning_grad:[tensor(114.1837, device='cuda:0'), tensor(103.4525, device='cuda:0'), tensor(126.3740, device='cuda:0'), tensor(125.9949, device='cuda:0'), tensor(133.3800, device='cuda:0'), tensor(121.6015, device='cuda:0'), tensor(109.0493, device='cuda:0'), tensor(111.6261, device='cuda:0'), tensor(122.0832, device='cuda:0'), tensor(129.9293, device='cuda:0')]
unlearning_grad:[tensor(121.7447, device='cuda:0'), tensor(119.6936, device='cuda:0'), tensor(132.3857, device='cuda:0'), tensor(133.6183, device='cuda:0'), tensor(137.1556, device='cuda:0'), tensor(129.9638, device='cuda:0'), tensor(137.6465, device='cuda:0'), tensor(121.3041, device='cuda:0'), tensor(114.6099, device='cuda:0'), tensor(128.0102, device='cuda:0')]
unlearning_grad:[tensor(124.9906, device='cuda:0'), tensor(134.0845, device='cuda:0'), tensor(137.5559, device='cuda:0'), tensor(142.2037, device='cuda:0'), tensor(138.0006, device='cuda:0'), tensor(130.3911, device='cuda:0'), tensor(116.9542, device='cuda:0'), tensor(126.2440, device='cuda:0'), tensor(141.2085, device='cuda:0'), tensor(117.4017, device='cuda:0')]
unlearning_grad:[tensor(122.6735, device='cuda:0'), tensor(114.8574, device='cuda:0'), tensor(134.2239, device='cuda:0'), tensor(134.4130, device='cuda:0'), tensor(130.0471, device='cuda:0'), tensor(138.9535, device='cuda:0'), tensor(119.5482, device='cuda:0'), tensor(127.9435, device='cuda:0'), tensor(133.6023, device='cuda:0'), tensor(121.3440, device='cuda:0')]
unlearning_grad:[tensor(122.1107, device='cuda:0'), tensor(126.1510, device='cuda:0'), tensor(131.5819, device='cuda:0'), tensor(128.3683, device='cuda:0'), tensor(137.9406, device='cuda:0'), tensor(127.0315, device='cuda:0'), tensor(134.8209, device='cuda:0'), tensor(119.3204, device='cuda:0'), tensor(120.3653, device='cuda:0'), tensor(125.5168, device='cuda:0')]
unlearning_grad:[tensor(119.9644, device='cuda:0'), tensor(111.0121, device='cuda:0'), tensor(133.0205, device='cuda:0'), tensor(134.9968, device='cuda:0'), tensor(133.8529, device='cuda:0'), tensor(125.8524, device='cuda:0'), tensor(113.2997, device='cuda:0'), tensor(119.9099, device='cuda:0'), tensor(114.1398, device='cuda:0'), tensor(114.8844, device='cuda:0')]
unlearning_grad:[tensor(140.8903, device='cuda:0'), tensor(119.0085, device='cuda:0'), tensor(139.8970, device='cuda:0'), tensor(140.2588, device='cuda:0'), tensor(140.8762, device='cuda:0'), tensor(134.8103, device='cuda:0'), tensor(133.5443, device='cuda:0'), tensor(126.3398, device='cuda:0'), tensor(119.7077, device='cuda:0'), tensor(124.2834, device='cuda:0')]
unlearning_grad:[tensor(140.2757, device='cuda:0'), tensor(144.7683, device='cuda:0'), tensor(150.7677, device='cuda:0'), tensor(138.7762, device='cuda:0'), tensor(134.2586, device='cuda:0'), tensor(137.3694, device='cuda:0'), tensor(134.8216, device='cuda:0'), tensor(131.2621, device='cuda:0'), tensor(117.5250, device='cuda:0'), tensor(115.1237, device='cuda:0')]
unlearning_grad:[tensor(120.1827, device='cuda:0'), tensor(136.9428, device='cuda:0'), tensor(138.4332, device='cuda:0'), tensor(130.0171, device='cuda:0'), tensor(128.4872, device='cuda:0'), tensor(130.5879, device='cuda:0'), tensor(125.0486, device='cuda:0'), tensor(123.8229, device='cuda:0'), tensor(117.9020, device='cuda:0'), tensor(113.5922, device='cuda:0')]
unlearning_grad:[tensor(115.5781, device='cuda:0'), tensor(114.0415, device='cuda:0'), tensor(128.9343, device='cuda:0'), tensor(125.6052, device='cuda:0'), tensor(129.6880, device='cuda:0'), tensor(121.6478, device='cuda:0'), tensor(108.8008, device='cuda:0'), tensor(118.9151, device='cuda:0'), tensor(110.8278, device='cuda:0'), tensor(110.7779, device='cuda:0')]
unlearning_grad:[tensor(107.3300, device='cuda:0'), tensor(102.8141, device='cuda:0'), tensor(116.8394, device='cuda:0'), tensor(114.8940, device='cuda:0'), tensor(113.9979, device='cuda:0'), tensor(122.6313, device='cuda:0'), tensor(122.0842, device='cuda:0'), tensor(117.5020, device='cuda:0'), tensor(118.8668, device='cuda:0'), tensor(104.5544, device='cuda:0')]
unlearning_grad:[tensor(111.2500, device='cuda:0'), tensor(100.7882, device='cuda:0'), tensor(118.3914, device='cuda:0'), tensor(115.1250, device='cuda:0'), tensor(119.7924, device='cuda:0'), tensor(119.2095, device='cuda:0'), tensor(116.0707, device='cuda:0'), tensor(108.4132, device='cuda:0'), tensor(104.9125, device='cuda:0'), tensor(106.7229, device='cuda:0')]
unlearning_grad:[tensor(116.4376, device='cuda:0'), tensor(111.7455, device='cuda:0'), tensor(134.5757, device='cuda:0'), tensor(133.0757, device='cuda:0'), tensor(124.3954, device='cuda:0'), tensor(122.1820, device='cuda:0'), tensor(109.1948, device='cuda:0'), tensor(123.2662, device='cuda:0'), tensor(119.9693, device='cuda:0'), tensor(116.3715, device='cuda:0')]
unlearning_grad:[tensor(119.2230, device='cuda:0'), tensor(101.8732, device='cuda:0'), tensor(128.2910, device='cuda:0'), tensor(125.5668, device='cuda:0'), tensor(124.8076, device='cuda:0'), tensor(123.8327, device='cuda:0'), tensor(110.6750, device='cuda:0'), tensor(120.5212, device='cuda:0'), tensor(125.1456, device='cuda:0'), tensor(138.1761, device='cuda:0')]
unlearning_grad:[tensor(121.1517, device='cuda:0'), tensor(114.6661, device='cuda:0'), tensor(133.4810, device='cuda:0'), tensor(134.6727, device='cuda:0'), tensor(124.8700, device='cuda:0'), tensor(129.8701, device='cuda:0'), tensor(126.2027, device='cuda:0'), tensor(119.2708, device='cuda:0'), tensor(119.9737, device='cuda:0'), tensor(120.7600, device='cuda:0')]
unlearning_grad:[tensor(128.0468, device='cuda:0'), tensor(119.5369, device='cuda:0'), tensor(135.6591, device='cuda:0'), tensor(137.5208, device='cuda:0'), tensor(132.4719, device='cuda:0'), tensor(131.8905, device='cuda:0'), tensor(121.0256, device='cuda:0'), tensor(132.4309, device='cuda:0'), tensor(121.4554, device='cuda:0'), tensor(122.1548, device='cuda:0')]
unlearning_grad:[tensor(115.7824, device='cuda:0'), tensor(109.8382, device='cuda:0'), tensor(134.8734, device='cuda:0'), tensor(124.9022, device='cuda:0'), tensor(126.1132, device='cuda:0'), tensor(135.0694, device='cuda:0'), tensor(133.8733, device='cuda:0'), tensor(122.2082, device='cuda:0'), tensor(114.8070, device='cuda:0'), tensor(117.8866, device='cuda:0')]
unlearning_grad:[tensor(108.5138, device='cuda:0'), tensor(115.3460, device='cuda:0'), tensor(117.0698, device='cuda:0'), tensor(113.1635, device='cuda:0'), tensor(113.0797, device='cuda:0'), tensor(112.5370, device='cuda:0'), tensor(104.7771, device='cuda:0'), tensor(108.2158, device='cuda:0'), tensor(107.0219, device='cuda:0'), tensor(100.6926, device='cuda:0')]
unlearning_grad:[tensor(139.5389, device='cuda:0'), tensor(116.7005, device='cuda:0'), tensor(135.4033, device='cuda:0'), tensor(135.9015, device='cuda:0'), tensor(132.1485, device='cuda:0'), tensor(131.3374, device='cuda:0'), tensor(122.3357, device='cuda:0'), tensor(138.7349, device='cuda:0'), tensor(117.8079, device='cuda:0'), tensor(115.9679, device='cuda:0')]
unlearning_grad:[tensor(112.2088, device='cuda:0'), tensor(106.5607, device='cuda:0'), tensor(123.2297, device='cuda:0'), tensor(123.2177, device='cuda:0'), tensor(120.1713, device='cuda:0'), tensor(120.9947, device='cuda:0'), tensor(110.1871, device='cuda:0'), tensor(116.4744, device='cuda:0'), tensor(120.9352, device='cuda:0'), tensor(107.9669, device='cuda:0')]
unlearning_grad:[tensor(136.1510, device='cuda:0'), tensor(141.4212, device='cuda:0'), tensor(141.8037, device='cuda:0'), tensor(139.8454, device='cuda:0'), tensor(149.9220, device='cuda:0'), tensor(139.4061, device='cuda:0'), tensor(147.8372, device='cuda:0'), tensor(130.7045, device='cuda:0'), tensor(119.8594, device='cuda:0'), tensor(124.3085, device='cuda:0')]
unlearning_grad:[tensor(134.2739, device='cuda:0'), tensor(128.3731, device='cuda:0'), tensor(134.4341, device='cuda:0'), tensor(137.0564, device='cuda:0'), tensor(132.1903, device='cuda:0'), tensor(142.9938, device='cuda:0'), tensor(122.0317, device='cuda:0'), tensor(130.2725, device='cuda:0'), tensor(136.6756, device='cuda:0'), tensor(115.3495, device='cuda:0')]
unlearning_grad:[tensor(127.4026, device='cuda:0'), tensor(121.6450, device='cuda:0'), tensor(140.8354, device='cuda:0'), tensor(141.2039, device='cuda:0'), tensor(134.4505, device='cuda:0'), tensor(150.5494, device='cuda:0'), tensor(142.7269, device='cuda:0'), tensor(129.3673, device='cuda:0'), tensor(124.0566, device='cuda:0'), tensor(124.2677, device='cuda:0')]
unlearning_grad:[tensor(134.9232, device='cuda:0'), tensor(110.7851, device='cuda:0'), tensor(131.7972, device='cuda:0'), tensor(131.7793, device='cuda:0'), tensor(129.1691, device='cuda:0'), tensor(137.4082, device='cuda:0'), tensor(120.4142, device='cuda:0'), tensor(125.4822, device='cuda:0'), tensor(121.8835, device='cuda:0'), tensor(120.6532, device='cuda:0')]
unlearning_grad:[tensor(126.4927, device='cuda:0'), tensor(111.6142, device='cuda:0'), tensor(131.9240, device='cuda:0'), tensor(136.3479, device='cuda:0'), tensor(125.8691, device='cuda:0'), tensor(128.5819, device='cuda:0'), tensor(132.0396, device='cuda:0'), tensor(127.2948, device='cuda:0'), tensor(113.6657, device='cuda:0'), tensor(118.1617, device='cuda:0')]
unlearning_grad:[tensor(118.9764, device='cuda:0'), tensor(132.4740, device='cuda:0'), tensor(126.3859, device='cuda:0'), tensor(131.1760, device='cuda:0'), tensor(133.6205, device='cuda:0'), tensor(124.8809, device='cuda:0'), tensor(111.1250, device='cuda:0'), tensor(117.2286, device='cuda:0'), tensor(113.5878, device='cuda:0'), tensor(112.7173, device='cuda:0')]
unlearning_grad:[tensor(111.4529, device='cuda:0'), tensor(102.7263, device='cuda:0'), tensor(120.9831, device='cuda:0'), tensor(121.7876, device='cuda:0'), tensor(129.3924, device='cuda:0'), tensor(117.1347, device='cuda:0'), tensor(106.4592, device='cuda:0'), tensor(110.7276, device='cuda:0'), tensor(125.5802, device='cuda:0'), tensor(117.5531, device='cuda:0')]
unlearning_grad:[tensor(122.5176, device='cuda:0'), tensor(143.4573, device='cuda:0'), tensor(135.3720, device='cuda:0'), tensor(138.6917, device='cuda:0'), tensor(134.2759, device='cuda:0'), tensor(129.0290, device='cuda:0'), tensor(115.1544, device='cuda:0'), tensor(123.5559, device='cuda:0'), tensor(113.1112, device='cuda:0'), tensor(124.4224, device='cuda:0')]
unlearning_grad:[tensor(116.9080, device='cuda:0'), tensor(104.3234, device='cuda:0'), tensor(125.9805, device='cuda:0'), tensor(123.9686, device='cuda:0'), tensor(122.6006, device='cuda:0'), tensor(130.6818, device='cuda:0'), tensor(118.2010, device='cuda:0'), tensor(120.6525, device='cuda:0'), tensor(126.3889, device='cuda:0'), tensor(111.5655, device='cuda:0')]
unlearning_grad:[tensor(121.7852, device='cuda:0'), tensor(116.3169, device='cuda:0'), tensor(134.7732, device='cuda:0'), tensor(134.9710, device='cuda:0'), tensor(133.7488, device='cuda:0'), tensor(134.5321, device='cuda:0'), tensor(122.9876, device='cuda:0'), tensor(147.1489, device='cuda:0'), tensor(139.5017, device='cuda:0'), tensor(118.0351, device='cuda:0')]
unlearning_grad:[tensor(119.2002, device='cuda:0'), tensor(122.1926, device='cuda:0'), tensor(130.0070, device='cuda:0'), tensor(128.0708, device='cuda:0'), tensor(130.4792, device='cuda:0'), tensor(125.4338, device='cuda:0'), tensor(130.1355, device='cuda:0'), tensor(122.2652, device='cuda:0'), tensor(111.4354, device='cuda:0'), tensor(114.1924, device='cuda:0')]
unlearning_grad:[tensor(122.8825, device='cuda:0'), tensor(105.9880, device='cuda:0'), tensor(131.8666, device='cuda:0'), tensor(131.2019, device='cuda:0'), tensor(130.4189, device='cuda:0'), tensor(134.2500, device='cuda:0'), tensor(119.0504, device='cuda:0'), tensor(124.6158, device='cuda:0'), tensor(125.0006, device='cuda:0'), tensor(127.6379, device='cuda:0')]
unlearning_grad:[tensor(109.2686, device='cuda:0'), tensor(103.9190, device='cuda:0'), tensor(134.6584, device='cuda:0'), tensor(114.6073, device='cuda:0'), tensor(116.3884, device='cuda:0'), tensor(130.5096, device='cuda:0'), tensor(99.7162, device='cuda:0'), tensor(109.4931, device='cuda:0'), tensor(117.5168, device='cuda:0'), tensor(109.9316, device='cuda:0')]
unlearning_grad:[tensor(118.8106, device='cuda:0'), tensor(115.8053, device='cuda:0'), tensor(126.8838, device='cuda:0'), tensor(132.5074, device='cuda:0'), tensor(121.4687, device='cuda:0'), tensor(122.5686, device='cuda:0'), tensor(125.7338, device='cuda:0'), tensor(115.8958, device='cuda:0'), tensor(108.8499, device='cuda:0'), tensor(123.9946, device='cuda:0')]
unlearning_grad:[tensor(121.7883, device='cuda:0'), tensor(107.0081, device='cuda:0'), tensor(126.9546, device='cuda:0'), tensor(128.9828, device='cuda:0'), tensor(122.9560, device='cuda:0'), tensor(124.1157, device='cuda:0'), tensor(112.2948, device='cuda:0'), tensor(119.5441, device='cuda:0'), tensor(122.0495, device='cuda:0'), tensor(114.9419, device='cuda:0')]
unlearning_grad:[tensor(123.0638, device='cuda:0'), tensor(117.4155, device='cuda:0'), tensor(128.9839, device='cuda:0'), tensor(126.5924, device='cuda:0'), tensor(125.4272, device='cuda:0'), tensor(138.9443, device='cuda:0'), tensor(113.6882, device='cuda:0'), tensor(127.9212, device='cuda:0'), tensor(110.2212, device='cuda:0'), tensor(134.0552, device='cuda:0')]
unlearning_grad:[tensor(130.1595, device='cuda:0'), tensor(116.1913, device='cuda:0'), tensor(136.3463, device='cuda:0'), tensor(135.3270, device='cuda:0'), tensor(138.4063, device='cuda:0'), tensor(134.5711, device='cuda:0'), tensor(127.7746, device='cuda:0'), tensor(127.7110, device='cuda:0'), tensor(116.6361, device='cuda:0'), tensor(118.8356, device='cuda:0')]
unlearning_grad:[tensor(118.5332, device='cuda:0'), tensor(109.3854, device='cuda:0'), tensor(126.7543, device='cuda:0'), tensor(125.5293, device='cuda:0'), tensor(123.1077, device='cuda:0'), tensor(123.6858, device='cuda:0'), tensor(113.1923, device='cuda:0'), tensor(122.9379, device='cuda:0'), tensor(120.6864, device='cuda:0'), tensor(123.2075, device='cuda:0')]
unlearning_grad:[tensor(124.9293, device='cuda:0'), tensor(113.9097, device='cuda:0'), tensor(136.8094, device='cuda:0'), tensor(138.7675, device='cuda:0'), tensor(132.7992, device='cuda:0'), tensor(132.3916, device='cuda:0'), tensor(119.0714, device='cuda:0'), tensor(128.5193, device='cuda:0'), tensor(125.1044, device='cuda:0'), tensor(136.5502, device='cuda:0')]
unlearning_grad:[tensor(117.0244, device='cuda:0'), tensor(112.3500, device='cuda:0'), tensor(124.8148, device='cuda:0'), tensor(124.1826, device='cuda:0'), tensor(129.5437, device='cuda:0'), tensor(136.0977, device='cuda:0'), tensor(109.3625, device='cuda:0'), tensor(122.0982, device='cuda:0'), tensor(111.9079, device='cuda:0'), tensor(115.5639, device='cuda:0')]
unlearning_grad:[tensor(134.5572, device='cuda:0'), tensor(105.0736, device='cuda:0'), tensor(132.9374, device='cuda:0'), tensor(132.6594, device='cuda:0'), tensor(131.7138, device='cuda:0'), tensor(132.1883, device='cuda:0'), tensor(127.0012, device='cuda:0'), tensor(121.6666, device='cuda:0'), tensor(116.9812, device='cuda:0'), tensor(123.1534, device='cuda:0')]
unlearning_grad:[tensor(114.4595, device='cuda:0'), tensor(124.7282, device='cuda:0'), tensor(131.9731, device='cuda:0'), tensor(122.2400, device='cuda:0'), tensor(123.0539, device='cuda:0'), tensor(120.0211, device='cuda:0'), tensor(110.7278, device='cuda:0'), tensor(116.1006, device='cuda:0'), tensor(107.7203, device='cuda:0'), tensor(114.8835, device='cuda:0')]
